student_id,gender.male,race_ethnicity.group A,race_ethnicity.group B,race_ethnicity.group C,race_ethnicity.group D,race_ethnicity.group E,parental_level_of_education.associate's degree,parental_level_of_education.bachelor's degree,parental_level_of_education.high school,parental_level_of_education.master's degree,parental_level_of_education.some college,parental_level_of_education.some high school,lunch.standard,test_preparation_course.completed,math_score,reading_score,performance_category.Average,performance_category.Excellent,performance_category.Good,performance_category.Poor,prep_parent_edu.completed.associate's degree,prep_parent_edu.completed.bachelor's degree,prep_parent_edu.completed.high school,prep_parent_edu.completed.master's degree,prep_parent_edu.completed.some college,prep_parent_edu.completed.some high school,prep_parent_edu.none.associate's degree,prep_parent_edu.none.bachelor's degree,prep_parent_edu.none.high school,prep_parent_edu.none.master's degree,prep_parent_edu.none.some college,prep_parent_edu.none.some high school,prep_lunch.completed.free/reduced,prep_lunch.completed.standard,prep_lunch.none.free/reduced,prep_lunch.none.standard
300,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5769223567112047,1.2212853143734643,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
301,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.9833754029911244,0.6048550620398214,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
302,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.66536613512021,-1.038958944183226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
303,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.06008014164877711,1.0158085635955834,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
304,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.917425741466671,0.46787056152123413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
305,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.5217277723199507,0.3993783112619405,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
306,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.19197946469768387,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
307,1,0,0,0,0,1,0,0,0,0,1,0,1,1,2.170469310431285,1.2212853143734643,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
308,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.9951144427424768,-1.1759434447018133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
309,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.8632151196935701,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
310,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.1270137657913837,-0.8334821934053451,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
311,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.45577811079549735,0.46787056152123413,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
312,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.00586951987567626,-0.6280054426274643,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
313,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.06008014164877711,-0.5595131923681705,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
314,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.12602980317323048,-0.1485596908124087,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-0.4675171505468499,-0.35403644159028963,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.3238787877465906,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.7195767568933108,0.878824063076996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
318,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1.115274726040031,0.19390156048405954,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
319,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.20371850444903639,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
320,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.66536613512021,-0.28554419133099596,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
321,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.06008014164877711,0.673347312299115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
322,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.5876774338444041,1.1527930641141706,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
323,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.3238787877465906,0.8103318128177024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
324,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.5227117349381039,-1.1074511944425198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
325,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.6546110579870106,-1.5868969462575753,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
326,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0493250645155776,1.4267620651513453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
327,1,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.3356178274979431,-0.5595131923681705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
328,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-2.5119566578049044,-3.1622187022213293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
329,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.0493250645155776,0.3993783112619405,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
330,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-1.6546110579870106,-0.9704666939239325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
331,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.3238787877465906,-0.6280054426274643,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
332,1,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.2589130888402904,-2.203327198591218,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
333,1,0,0,0,0,1,1,0,0,0,0,0,1,1,-0.26966816597348975,-0.9019744436646389,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
334,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.5769223567112047,0.6048550620398214,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
335,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.115274726040031,1.6322388159292263,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
336,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.3356178274979431,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
337,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.6536270953688574,0.05691705996547226,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
338,1,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.1270137657913837,-1.244435694961107,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
339,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.775755303902718,-2.1348349483319247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
340,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-2.0503090271337308,-0.9704666939239325,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
341,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.5334668120713032,-0.5595131923681705,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
342,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.3356178274979431,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
343,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.19197946469768387,0.46787056152123413,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
344,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0.06008014164877711,0.19390156048405954,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
345,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.8514760799422176,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
346,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.389828449271044,0.7418395625584088,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
347,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.26966816597348975,-0.5595131923681705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
348,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.7195767568933108,1.7007310661885198,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
349,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5876774338444041,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
350,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1.3790733721378445,0.33088606100264684,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
351,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.9291647812180235,-0.28554419133099596,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
352,1,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.00586951987567626,-0.8334821934053451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
353,0,0,0,1,0,0,0,0,0,0,1,0,1,1,-0.20371850444903639,0.6048550620398214,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
354,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.3248627503647437,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
355,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.4675171505468499,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
356,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.3356178274979431,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
357,1,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.20371850444903639,-0.5595131923681705,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
358,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.588661396462557,-0.21705194107170234,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
359,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.4675171505468499,-0.4910209421088769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
360,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.917425741466671,1.4267620651513453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
361,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.5334668120713032,-0.4910209421088769,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
362,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1.2471740490889378,1.0158085635955834,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
363,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.9291647812180235,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
364,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-2.5779063193293577,-2.408803949369099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
365,1,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.4675171505468499,-0.6280054426274643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
366,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-1.1270137657913837,-0.7649899431460515,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0.19197946469768387,-0.7649899431460515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
368,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.3356178274979431,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
369,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.4567620734136504,-0.35403644159028963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
370,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.45577811079549735,1.0158085635955834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
371,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1.1812243875644846,0.5363628117805278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
372,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.3908124118891971,0.2623938107433532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
373,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.5217277723199507,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
374,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1.0493250645155776,1.9062078169664007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
375,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.4675171505468499,0.05691705996547226,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
376,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.3248627503647437,-1.7923736970354562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
377,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.917425741466671,1.4267620651513453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
378,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.2471740490889378,1.7692233164478135,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
379,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3238787877465906,0.9473163133362897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
380,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.00586951987567626,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
381,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.917425741466671,1.1527930641141706,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
382,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.3790733721378445,2.1116845677442817,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
383,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8514760799422176,0.8103318128177024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
384,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.8524600425603708,-1.3814201954796943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.8524600425603708,-1.7923736970354562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
386,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.06008014164877711,0.46787056152123413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
387,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.137768842924583,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
388,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.5994164735957566,0.6048550620398214,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
389,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.26966816597348975,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
390,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.45577811079549735,0.05691705996547226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
391,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.45577811079549735,-0.1485596908124087,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
392,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.7195767568933108,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
393,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.6536270953688574,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
394,1,0,0,1,0,0,1,0,0,0,0,0,1,1,-0.5994164735957566,-1.038958944183226,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-0.07181918140012963,0.33088606100264684,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
396,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.192963427315837,-1.655389196516869,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.0610641042669302,-0.1485596908124087,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
398,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.2471740490889378,1.3582698148920516,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
399,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.5217277723199507,-0.4225286918495833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
400,1,0,0,0,1,0,0,0,0,0,0,1,1,0,-0.4015674890223965,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
401,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-0.4675171505468499,-1.038958944183226,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
402,1,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.8632151196935701,-1.7923736970354562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
403,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1270137657913837,-0.28554419133099596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
404,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.445023033662298,2.043192317484988,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
405,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.7972654581691168,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
406,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.20371850444903639,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
407,1,0,1,0,0,0,1,0,0,0,0,0,1,1,-0.07181918140012963,-0.28554419133099596,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
408,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.0493250645155776,0.7418395625584088,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
409,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.9291647812180235,-0.8334821934053451,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
410,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.3790733721378445,1.0158085635955834,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
411,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.2579291262221372,0.1254093102247659,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
412,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1.1812243875644846,0.9473163133362897,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
413,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.3238787877465906,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
414,1,0,1,0,0,0,0,0,0,0,0,1,1,1,-0.20371850444903639,-0.1485596908124087,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
415,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.9951144427424768,0.19390156048405954,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
416,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.1812243875644846,0.2623938107433532,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
417,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0.3238787877465906,0.33088606100264684,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
418,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5217277723199507,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
419,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.12602980317323048,-0.6964976928867579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
420,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.5994164735957566,-0.9019744436646389,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
421,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0493250645155776,1.6322388159292263,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
422,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-0.5994164735957566,-0.7649899431460515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
423,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.2589130888402904,-0.7649899431460515,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
424,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-0.4675171505468499,1.084300813854877,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
425,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.6546110579870106,-2.066342698072631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
426,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.26966816597348975,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
427,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3131237106133913,0.9473163133362897,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
428,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.19197946469768387,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
429,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.07181918140012963,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
430,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.12602980317323048,-0.4225286918495833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
431,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.137768842924583,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
432,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.3356178274979431,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
433,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.3356178274979431,-0.9019744436646389,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
434,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2589130888402904,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
435,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.45577811079549735,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
436,1,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.0610641042669302,-1.449912445738988,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
437,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5876774338444041,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
438,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5876774338444041,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
439,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.2579291262221372,-0.9019744436646389,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
440,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1.5109726951867513,1.2897775646327578,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
441,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.06008014164877711,0.8103318128177024,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
442,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.7855264184177642,0.8103318128177024,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
443,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.4675171505468499,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
444,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.45577811079549735,0.9473163133362897,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
445,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8514760799422176,0.878824063076996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
446,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.06008014164877711,0.33088606100264684,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
447,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.19197946469768387,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
448,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1.3131237106133913,0.8103318128177024,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
449,1,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.2589130888402904,-1.5868969462575753,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
450,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9833754029911244,0.2623938107433532,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
451,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.137768842924583,1.084300813854877,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
